timestamp,checkpoint,dataset,mode,K,L,n_prompts,skipped_prompts,target_calls,block_eff,throughput_tok_s,time_per_call_ms,time_per_token_ms,avg_tree_nodes,total_gen_tokens,total_time_s,time_draft_s,time_target_s,time_verify_s,time_cache_s,time_tokenizer_s,gpu_sm_util_avg_pct,gpu_mem_util_avg_pct,gpu_vram_peak_mb,gpu_pcie_tx_avg_kbs,gpu_pcie_rx_avg_kbs,gpu_nvlink_tx_avg_kbs,gpu_nvlink_rx_avg_kbs,cpu_util_avg_pct,torch_vram_alloc_mb,torch_vram_reserv_mb,device,seed,dtype,cpu_threads_used,machine_gpu,machine_gpu_count,machine_gpu_vram_gb,machine_driver,machine_cpu_logical_cores,machine_cpu_physical_cores,machine_ram_gb,machine_os,training_wandb_url
2026-06-22T10:35:05,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,khisti,3,8,100,0,2841,4.608589,11.5473,399.105,86.600,18.2362,13093,1133.86,885.342,145.053,54.150,40.304,0.039,25.6,4.2,19966,14619,89347,,,10.3,16770.9,17836.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T10:48:54,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,nss,3,8,100,0,3384,3.845449,10.1103,380.351,98.909,18.1037,13013,1287.11,1055.086,172.876,2.547,47.401,0.042,26.4,4.6,19123,15156,94598,,,9.9,16770.9,17836.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T11:01:53,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,specinfer,4,8,100,0,2766,4.736804,12.7478,371.580,78.445,21.3601,13102,1027.79,838.551,138.902,2.615,38.263,0.050,27.0,4.9,20112,16210,85616,,,9.5,16770.9,17982.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T11:17:40,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,spectr,4,8,100,0,2461,5.316538,13.8143,384.856,72.388,21.0150,13084,947.13,766.104,126.354,11.148,34.687,0.040,26.6,4.7,20112,15957,78288,,,9.1,16770.9,17982.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T12:33:40,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,gbv,1,8,100,0,2220,5.892342,15.8710,371.265,63.008,9.0000,13081,824.21,664.904,110.176,9.540,30.421,0.050,24.7,4.3,19920,14964,83171,,,9.5,16791.8,17790.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T12:40:05,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,khisti,1,8,100,0,2242,5.859054,15.8242,370.258,63.194,9.0000,13136,830.12,676.637,111.789,1.379,31.036,0.048,24.2,4.4,19037,15124,78333,,,9.7,16770.9,17750.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T12:47:22,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,max,1,8,100,0,2239,5.848146,15.9445,366.781,62.717,9.0000,13094,821.22,669.525,110.900,1.389,30.785,0.040,24.7,4.5,19077,15858,80475,,,9.8,16770.9,17790.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T12:53:48,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,gbv,1,8,100,0,2207,5.922972,15.9101,372.278,62.853,9.0000,13072,821.62,663.415,109.521,9.512,30.510,0.040,24.6,4.5,19055,15298,80550,,,9.7,16782.5,17768.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T13:06:47,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,max,1,8,100,0,2242,5.859054,16.8850,346.998,59.224,9.0000,13136,777.97,633.636,105.128,1.293,29.753,0.038,26.0,4.8,19055,17117,90615,,,10.1,16770.9,17768.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T13:09:44,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,gbv,2,8,100,0,2524,5.210380,13.5458,384.649,73.824,13.6442,13151,970.85,778.858,127.132,20.301,35.204,0.052,26.4,4.4,19992,15733,86467,,,10.1,16803.5,17862.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T13:26:15,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,max,2,8,100,0,2514,5.205251,13.2024,394.266,75.744,13.5088,13086,991.18,764.599,125.570,57.738,34.567,0.040,26.1,4.3,19570,15682,85048,,,8.6,16787.2,17862.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T13:35:24,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,khisti,2,8,100,0,2601,5.027682,12.6800,396.504,78.864,13.7570,13077,1031.31,821.899,134.353,28.891,36.609,0.050,25.3,4.2,19059,15079,78255,,,9.1,16770.9,17772.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T13:51:15,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,gbv,2,8,100,0,2367,5.537389,13.7922,401.486,72.505,13.2632,13107,950.32,763.037,124.751,19.873,33.500,0.043,25.5,4.2,19153,14790,79864,,,9.7,16801.1,17866.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T14:02:28,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,gbv,3,8,100,0,2596,5.035054,13.1724,382.243,75.916,17.5763,13071,992.30,794.304,129.826,22.634,36.789,0.045,27.1,4.5,20062,15638,82866,,,10.1,16812.8,17932.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T14:08:35,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,max,2,8,100,0,2544,5.136006,12.5620,408.851,79.605,13.5979,13066,1040.12,805.691,131.820,58.187,35.379,0.040,25.2,4.1,19153,15136,78597,,,10.1,16787.2,17866.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T14:21:36,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,max,3,8,100,0,2644,4.970877,12.2612,405.414,81.558,17.5632,13143,1071.91,800.382,132.398,94.086,36.341,0.038,26.0,4.3,20062,16431,81476,,,8.4,16794.2,17932.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T14:43:59,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,specinfer,4,8,100,0,2851,4.579095,12.4309,368.365,80.445,22.0459,13055,1050.21,857.179,142.483,2.537,38.872,0.026,28.0,5.0,20256,16017,85413,,,5.2,16770.9,18126.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T14:44:17,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,gbv,3,8,100,0,2664,4.921547,13.2565,371.255,75.435,17.8803,13111,989.02,791.610,130.704,22.178,36.043,0.044,27.8,4.8,19241,15958,89523,,,5.2,16819.8,17954.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T15:00:17,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,spectr,4,8,100,0,2576,5.092780,13.8967,366.473,71.959,21.3517,13119,944.04,763.488,126.881,10.440,34.820,0.039,28.0,5.0,20256,16267,86625,,,5.2,16770.9,18126.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T15:02:58,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,max,3,8,100,0,2603,5.026892,12.5091,401.860,79.942,17.5751,13085,1046.04,781.178,129.817,90.947,35.491,0.039,26.5,4.4,19241,15281,81807,,,5.2,16810.4,17954.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T15:17:27,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,nss,4,8,100,0,3482,3.744113,10.1438,369.103,98.582,22.4428,13037,1285.22,1051.330,174.730,2.492,47.806,0.020,28.3,5.4,18809,15895,84723,,,5.2,16770.9,17522.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T15:20:02,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,khisti,4,8,100,0,2971,4.384046,11.2955,388.123,88.531,22.5483,13025,1153.11,883.989,147.657,72.586,40.326,0.037,26.7,4.7,20256,15417,81386,,,5.0,16770.9,18126.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T15:37:39,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,gbv,4,8,100,0,2826,4.634112,12.7692,362.914,78.314,21.8185,13096,1025.59,817.473,136.955,24.621,38.256,0.040,28.6,5.1,20338,16236,87664,,,5.2,16819.8,18208.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T15:39:35,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,khisti,4,8,100,0,3085,4.223015,11.2487,375.421,88.899,23.1316,13028,1158.17,888.827,148.317,71.764,40.969,0.036,27.6,4.8,19137,15798,83902,,,5.2,16770.9,17850.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T15:57:11,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,gbv,4,8,100,0,2832,4.618644,12.7690,361.708,78.315,21.9068,13080,1024.36,817.663,136.307,24.696,37.482,0.038,28.9,5.2,19243,16442,86684,,,5.2,16845.4,17956.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T15:59:27,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,nss,4,8,100,0,3570,3.649020,10.2972,354.370,97.114,22.5759,13027,1265.10,1032.673,173.596,2.275,48.100,0.040,28.6,5.2,20338,16087,86807,,,5.2,16805.8,18208.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-22T16:15:43,checkpoints/jsd_flat_enrich_K1_mathhard_s123/ckpt_best,math_eval,max,4,8,100,0,2709,4.818752,12.1068,398.021,82.598,21.7379,13054,1078.24,783.712,130.548,119.674,36.027,0.035,27.2,4.6,19265,15934,83495,,,5.2,16836.1,17978.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/hjlsg2cr
2026-06-22T16:18:46,checkpoints/jsd_mathhard_s123/ckpt_best,math_eval,max,4,8,100,0,2808,4.667735,11.6115,401.992,86.121,21.9715,13107,1128.79,823.542,137.973,121.169,37.642,0.037,26.8,4.5,20338,15564,82126,,,5.2,16805.8,18208.0,cuda:0,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/1heslnth
2026-06-23T02:50:08,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,traversal,1,8,100,0,2119,6.212836,17.9380,346.351,55.748,9.0000,13165,733.92,596.789,98.529,2.299,28.239,0.038,26.1,4.8,19015,16120,85149,,,5.2,16770.9,17728.0,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9
2026-06-23T03:03:05,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,bv,1,8,100,0,2139,6.156615,17.4772,352.266,57.217,9.0000,13169,753.50,612.142,100.993,3.446,28.764,0.034,25.5,4.5,19039,16218,83472,,,5.2,16770.9,17752.0,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9
2026-06-23T03:16:45,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,naive,1,8,100,0,2209,5.952467,16.5586,359.480,60.392,9.0000,13149,794.09,646.751,107.814,1.293,29.801,0.042,25.3,4.6,19039,15839,85523,,,5.2,16770.9,17752.0,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9
2026-06-23T03:30:15,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,specinfer,1,8,100,0,2179,6.003671,16.8066,357.221,59.500,9.0000,13082,778.39,633.621,105.654,1.392,29.338,0.042,25.2,4.5,19039,15616,82794,,,5.2,16770.9,17752.0,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9
2026-06-23T03:43:47,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,spectr,1,8,100,0,2209,5.952467,16.7356,355.677,59.753,9.0000,13149,785.69,639.684,106.608,1.283,29.767,0.041,25.6,4.7,19039,15773,82377,,,5.2,16770.9,17752.0,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9
2026-06-23T03:57:02,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,khisti,1,8,100,0,2209,5.952467,17.0893,348.316,58.516,9.0000,13149,769.43,627.101,103.442,1.219,29.580,0.034,26.1,4.9,19039,16301,85396,,,5.2,16770.9,17752.0,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9
2026-06-23T04:09:57,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,gbv,1,8,100,0,2139,6.156615,17.5283,351.239,57.051,9.0000,13169,751.30,604.851,101.400,8.322,28.657,0.035,26.2,4.8,19077,15768,84321,,,5.2,16777.9,17790.0,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9
2026-06-23T04:27:52,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,nss,1,8,100,0,2994,4.355377,12.5708,346.469,79.550,9.0000,13040,1037.33,847.102,139.763,2.067,40.147,0.035,25.9,4.7,19077,16045,85751,,,5.2,16770.9,17790.0,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9
2026-06-23T04:41:09,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,max,1,8,100,0,2209,5.952467,17.0432,349.257,58.674,9.0000,13149,771.51,628.543,103.964,1.235,29.641,0.035,25.7,4.7,19077,15970,84641,,,5.3,16770.9,17790.0,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9
2026-06-23T05:07:09,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,bv,2,8,100,0,2106,6.224122,17.0567,364.907,58.628,12.9492,13108,768.49,626.199,102.010,3.539,28.422,0.042,27.3,4.6,19059,15996,84139,,,5.2,16770.9,17772.0,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9
2026-06-23T05:20:46,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,naive,2,8,100,0,2183,6.012368,16.6860,360.325,59.931,13.0907,13125,786.59,643.074,104.798,1.321,29.150,0.038,27.5,4.7,19059,16226,85448,,,5.2,16770.9,17772.0,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9
2026-06-23T05:36:04,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,specinfer,2,8,100,0,2460,5.329675,14.8005,360.101,67.565,13.3248,13111,885.85,724.710,118.077,1.713,33.089,0.038,27.5,4.7,19059,16029,84894,,,5.2,16770.9,17772.0,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9
2026-06-23T05:50:27,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,spectr,2,8,100,0,2335,5.620128,15.7286,357.318,63.578,13.2231,13123,834.34,675.591,110.788,8.751,31.063,0.038,27.9,4.8,19059,16471,86134,,,5.2,16770.9,17772.0,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9
2026-06-23T06:06:18,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,khisti,2,8,100,0,2498,5.241793,14.1835,369.571,70.505,13.5040,13094,923.19,733.923,120.373,26.578,33.992,0.037,27.0,4.6,19059,16253,83773,,,5.2,16770.9,17772.0,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9
2026-06-23T06:21:48,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,gbv,2,8,100,0,2350,5.585532,14.6683,380.788,68.174,13.3979,13126,894.85,717.651,117.336,18.719,32.554,0.041,26.6,4.5,19143,15662,81818,,,4.7,16803.5,17856.0,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9
2026-06-23T06:41:25,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,nss,2,8,100,0,3182,4.105908,11.4455,358.736,87.371,13.6430,13065,1141.50,934.519,153.417,2.162,42.901,0.040,27.5,4.8,19143,15272,84104,,,4.2,16791.8,17856.0,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9
2026-06-23T07:00:48,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,max,2,8,100,0,2493,5.259527,11.7192,448.795,85.330,13.6217,13112,1118.85,868.352,142.004,61.104,37.519,0.038,22.8,3.8,19143,13511,70595,,,4.2,16791.8,17856.0,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9
2026-06-23T07:13:55,checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval,traversal,2,8,100,0,2130,6.163380,17.1695,358.974,58.243,12.7995,13128,764.61,622.323,102.129,3.434,28.510,0.041,27.6,4.8,19143,16140,85975,,,5.0,16791.8,17856.0,cuda:1,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/4whq9rs9
